cluster_id,anchor_building_id,anchor_property_type,member_count,total_buildings,total_sqft,total_thermal_load_mmbtu,total_cooling_load_tons,avg_distance_m,max_distance_m,epb_count,epb_percentage,total_penalty_exposure,opt_in_count,high_thermal_demand_count,property_type_diversity,members,thermal_diversity_score,economic_potential_score
cluster_3733,3733,Multifamily Housing,10,11,987056.0,56177.071509999994,2467.64,285.511027795842,499.8908980325889,0,0.0,5166263.582099999,0,8,4,"[{'building_id': '3798', 'distance_m': 57.872941047045785, 'property_type': 'Multifamily Housing', 'is_epb': False}, {'building_id': '3734', 'distance_m': 70.22460962213455, 'property_type': 'Multifamily Housing', 'is_epb': False}, {'building_id': '3732', 'distance_m': 131.6876167152576, 'property_type': 'Multifamily Housing', 'is_epb': False}, {'building_id': '3799', 'distance_m': 152.0737409100163, 'property_type': 'Multifamily Housing', 'is_epb': False}, {'building_id': '5623', 'distance_m': 258.6402368628058, 'property_type': 'Multifamily Housing', 'is_epb': False}, {'building_id': '3795', 'distance_m': 393.2622922307468, 'property_type': 'College/University', 'is_epb': False}, {'building_id': '3925', 'distance_m': 420.3015736596934, 'property_type': 'K-12 School', 'is_epb': False}, {'building_id': '6112', 'distance_m': 423.5267869841271, 'property_type': 'Multifamily Housing', 'is_epb': False}, {'building_id': '3794', 'distance_m': 447.629581894003, 'property_type': 'Laboratory', 'is_epb': False}, {'building_id': '5808', 'distance_m': 499.8908980325889, 'property_type': 'Laboratory', 'is_epb': False}]",0.0,63.0
cluster_1979,1979,K-12 School,4,5,856819.0,35284.26033999999,2142.0475,379.7683481296414,436.3876083504028,1,20.0,2824953.2991,0,3,3,"[{'building_id': '5381', 'distance_m': 344.2965865908385, 'property_type': 'Multifamily Housing', 'is_epb': False}, {'building_id': '2295', 'distance_m': 367.35497692300066, 'property_type': 'Multifamily Housing', 'is_epb': False}, {'building_id': '5658', 'distance_m': 371.0342206543237, 'property_type': 'Multifamily Housing', 'is_epb': False}, {'building_id': '1969', 'distance_m': 436.3876083504028, 'property_type': 'Residential Care Facility', 'is_epb': True}]",0.0,63.0
cluster_6317,6317,Multifamily Housing,7,8,503844.0,24307.4986,1259.61,344.4436061257871,489.51426921473694,1,12.5,3978716.355,0,6,3,"[{'building_id': '2756', 'distance_m': 185.00914693145225, 'property_type': 'Office', 'is_epb': True}, {'building_id': '2755', 'distance_m': 244.18043836199283, 'property_type': 'Multifamily Housing', 'is_epb': False}, {'building_id': '2768', 'distance_m': 267.1770750259151, 'property_type': 'Senior Living Community', 'is_epb': False}, {'building_id': '2767', 'distance_m': 317.27416242463954, 'property_type': 'Multifamily Housing', 'is_epb': False}, {'building_id': '2761', 'distance_m': 444.9043428070903, 'property_type': 'Multifamily Housing', 'is_epb': False}, {'building_id': '2783', 'distance_m': 463.0458081146827, 'property_type': 'Multifamily Housing', 'is_epb': False}, {'building_id': '2937', 'distance_m': 489.51426921473694, 'property_type': 'Multifamily Housing', 'is_epb': False}]",0.0,63.0
cluster_3277,3277,Manufacturing/Industrial Plant,9,10,325360.0,34555.58169,813.4,256.98964550891253,354.84025281426057,1,10.0,13242311.531100001,0,0,6,"[{'building_id': '3280', 'distance_m': 108.34418970937588, 'property_type': 'Distribution Center', 'is_epb': False}, {'building_id': '3336', 'distance_m': 160.76881898705867, 'property_type': 'Distribution Center', 'is_epb': False}, {'building_id': '3296', 'distance_m': 213.6517419440645, 'property_type': 'Manufacturing/Industrial Plant', 'is_epb': False}, {'building_id': '3334', 'distance_m': 222.3137094611361, 'property_type': 'Retail Store', 'is_epb': True}, {'building_id': '3275', 'distance_m': 268.87913728252084, 'property_type': 'Non-Refrigerated Warehouse', 'is_epb': False}, {'building_id': '3297', 'distance_m': 295.7469408086123, 'property_type': 'Office', 'is_epb': False}, {'building_id': '5802', 'distance_m': 344.18100928659175, 'property_type': 'Non-Refrigerated Warehouse', 'is_epb': False}, {'building_id': '5801', 'distance_m': 344.18100928659175, 'property_type': 'Office', 'is_epb': False}, {'building_id': '5803', 'distance_m': 354.84025281426057, 'property_type': 'Veterinary Office', 'is_epb': False}]",0.0,63.0
cluster_2860,2860,Other - Specialty Hospital,6,7,991553.0,122781.25087,2478.8825,303.1838382333591,487.14996028552497,1,14.285714285714285,17206537.05,0,5,3,"[{'building_id': '2874', 'distance_m': 185.27238260797978, 'property_type': 'Multifamily Housing', 'is_epb': False}, {'building_id': '2808', 'distance_m': 244.7145591430983, 'property_type': 'Supermarket/Grocery Store', 'is_epb': False}, {'building_id': '2873', 'distance_m': 269.99846426780965, 'property_type': 'Multifamily Housing', 'is_epb': False}, {'building_id': '2865', 'distance_m': 315.977215918372, 'property_type': 'Multifamily Housing', 'is_epb': False}, {'building_id': '2872', 'distance_m': 315.9904471773701, 'property_type': 'Multifamily Housing', 'is_epb': False}, {'building_id': '2871', 'distance_m': 487.14996028552497, 'property_type': 'Multifamily Housing', 'is_epb': True}]",0.0,62.714285714285715
cluster_4448,4448,Multifamily Housing,5,6,688718.0,32707.81325,1721.795,238.57998656907844,364.58620283458663,1,16.666666666666664,4512227.759999999,0,4,3,"[{'building_id': '4446', 'distance_m': 93.75583393638243, 'property_type': 'Multifamily Housing', 'is_epb': False}, {'building_id': '4447', 'distance_m': 163.0032335317143, 'property_type': 'Multifamily Housing', 'is_epb': False}, {'building_id': '4452', 'distance_m': 211.27296499212454, 'property_type': 'Multifamily Housing', 'is_epb': False}, {'building_id': '4453', 'distance_m': 360.2816975505842, 'property_type': 'K-12 School', 'is_epb': False}, {'building_id': '5415', 'distance_m': 364.58620283458663, 'property_type': 'Retail Store', 'is_epb': False}]",0.0,62.666666666666664
cluster_3565,3565,Manufacturing/Industrial Plant,7,8,359677.0,16174.237729999999,899.1925,316.5849912203274,481.7976295890648,1,12.5,4944327.0738,0,0,6,"[{'building_id': '3555', 'distance_m': 198.00301314812333, 'property_type': 'Food Service', 'is_epb': False}, {'building_id': '3566', 'distance_m': 211.87030350168146, 'property_type': 'Non-Refrigerated Warehouse', 'is_epb': False}, {'building_id': '3564', 'distance_m': 257.89993782068694, 'property_type': 'Distribution Center', 'is_epb': False}, {'building_id': '3577', 'distance_m': 353.7249452962418, 'property_type': 'Distribution Center', 'is_epb': False}, {'building_id': '3578', 'distance_m': 354.2425987415406, 'property_type': 'Mixed Use Property', 'is_epb': False}, {'building_id': '3563', 'distance_m': 358.55651044495306, 'property_type': 'Office', 'is_epb': True}, {'building_id': '3584', 'distance_m': 481.7976295890648, 'property_type': 'Non-Refrigerated Warehouse', 'is_epb': False}]",0.0,62.0
cluster_1272,1272,Manufacturing/Industrial Plant,4,5,1702239.0,179793.23018999997,4255.5975,361.7293603292685,481.65180858819076,0,0.0,83929148.91000001,0,0,4,"[{'building_id': '5670', 'distance_m': 301.3287394036253, 'property_type': 'Non-Refrigerated Warehouse', 'is_epb': False}, {'building_id': '1271', 'distance_m': 326.6839356254217, 'property_type': 'Refrigerated Warehouse', 'is_epb': False}, {'building_id': '5671', 'distance_m': 337.2529576998362, 'property_type': 'Manufacturing/Industrial Plant', 'is_epb': False}, {'building_id': '5627', 'distance_m': 481.65180858819076, 'property_type': 'Distribution Center', 'is_epb': False}]",0.0,62.0
cluster_4726,4726,Multifamily Housing,3,4,852189.0,42859.478409999996,2130.4725,285.84075982758895,475.2747608345459,1,25.0,5863750.033500001,0,3,2,"[{'building_id': '4719', 'distance_m': 128.60472569447117, 'property_type': 'Multifamily Housing', 'is_epb': False}, {'building_id': '4725', 'distance_m': 253.64279295374982, 'property_type': 'Strip Mall', 'is_epb': True}, {'building_id': '4709', 'distance_m': 475.2747608345459, 'property_type': 'Multifamily Housing', 'is_epb': False}]",0.0,62.0
cluster_1321,1321,Manufacturing/Industrial Plant,9,10,925988.0,149650.60473999998,2314.97,347.62133815103635,485.90633737622113,0,0.0,77516129.50500001,0,0,4,"[{'building_id': '5447', 'distance_m': 169.2240120717911, 'property_type': 'Manufacturing/Industrial Plant', 'is_epb': False}, {'building_id': '1316', 'distance_m': 177.74338310261288, 'property_type': 'Manufacturing/Industrial Plant', 'is_epb': False}, {'building_id': '1308', 'distance_m': 341.2002078790887, 'property_type': 'Retail Store', 'is_epb': False}, {'building_id': '1311', 'distance_m': 353.71018023640204, 'property_type': 'Other - Services', 'is_epb': False}, {'building_id': '1309', 'distance_m': 380.19906279426846, 'property_type': 'Non-Refrigerated Warehouse', 'is_epb': False}, {'building_id': '1310', 'distance_m': 380.19906279426846, 'property_type': 'Non-Refrigerated Warehouse', 'is_epb': False}, {'building_id': '1330', 'distance_m': 396.3082289204746, 'property_type': 'Non-Refrigerated Warehouse', 'is_epb': False}, {'building_id': '1325', 'distance_m': 444.10156818419983, 'property_type': 'Manufacturing/Industrial Plant', 'is_epb': False}, {'building_id': '1857', 'distance_m': 485.90633737622113, 'property_type': 'Manufacturing/Industrial Plant', 'is_epb': False}]",0.0,62.0
cluster_3958,3958,Laboratory,4,5,365913.0,36537.47923,914.7825,386.3719280229481,475.5355235843452,1,20.0,11808558.2706,0,0,5,"[{'building_id': '3957', 'distance_m': 223.1510888537536, 'property_type': 'K-12 School', 'is_epb': False}, {'building_id': '3952', 'distance_m': 422.82283400791016, 'property_type': 'Medical Office', 'is_epb': False}, {'building_id': '4017', 'distance_m': 423.9782656457834, 'property_type': 'Vocational School', 'is_epb': False}, {'building_id': '3949', 'distance_m': 475.5355235843452, 'property_type': 'Other - Recreation', 'is_epb': False}]",0.0,62.0
cluster_4704,4704,Office,5,6,428693.0,17709.69242,1071.7325,319.93753261873843,468.1251417491646,1,16.666666666666664,1725545.3328000002,0,1,5,"[{'building_id': '1312', 'distance_m': 144.10251485215576, 'property_type': 'Self-Storage Facility', 'is_epb': False}, {'building_id': '4698', 'distance_m': 235.36987390554316, 'property_type': 'Office', 'is_epb': True}, {'building_id': '4708', 'distance_m': 314.4362545602089, 'property_type': 'Strip Mall', 'is_epb': False}, {'building_id': '5737', 'distance_m': 437.6538780266198, 'property_type': 'K-12 School', 'is_epb': False}, {'building_id': '6335', 'distance_m': 468.1251417491646, 'property_type': 'Multifamily Housing', 'is_epb': False}]",0.0,61.666666666666664
cluster_1344,1344,Distribution Center,10,11,643298.0,33290.021239999995,1608.2450000000001,325.64981978086223,476.080085680727,0,0.0,11600389.89,0,0,3,"[{'building_id': '1345', 'distance_m': 53.185885425998265, 'property_type': 'Distribution Center', 'is_epb': False}, {'building_id': '1341', 'distance_m': 172.09326206917845, 'property_type': 'Non-Refrigerated Warehouse', 'is_epb': False}, {'building_id': '1453', 'distance_m': 292.2602913965021, 'property_type': 'Distribution Center', 'is_epb': False}, {'building_id': '1460', 'distance_m': 314.1068950395293, 'property_type': 'Distribution Center', 'is_epb': False}, {'building_id': '1346', 'distance_m': 346.4066818105126, 'property_type': 'Manufacturing/Industrial Plant', 'is_epb': False}, {'building_id': '1452', 'distance_m': 361.85832044454924, 'property_type': 'Distribution Center', 'is_epb': False}, {'building_id': '1454', 'distance_m': 364.7630742208669, 'property_type': 'Distribution Center', 'is_epb': False}, {'building_id': '1349', 'distance_m': 400.4970753801668, 'property_type': 'Non-Refrigerated Warehouse', 'is_epb': False}, {'building_id': '1350', 'distance_m': 475.2466263405923, 'property_type': 'Non-Refrigerated Warehouse', 'is_epb': False}, {'building_id': '6473', 'distance_m': 476.080085680727, 'property_type': 'Non-Refrigerated Warehouse', 'is_epb': False}]",0.0,61.0
cluster_3831,3831,Manufacturing/Industrial Plant,13,14,861396.0,97580.72498999999,2153.49,283.5626695799073,457.7854592626844,0,0.0,48584251.1532,0,0,3,"[{'building_id': '3828', 'distance_m': 161.8274251930038, 'property_type': 'Distribution Center', 'is_epb': False}, {'building_id': '6468', 'distance_m': 161.8274251930038, 'property_type': 'Distribution Center', 'is_epb': False}, {'building_id': '3829', 'distance_m': 166.25313924615432, 'property_type': 'Non-Refrigerated Warehouse', 'is_epb': False}, {'building_id': '3841', 'distance_m': 189.3416031981803, 'property_type': 'Non-Refrigerated Warehouse', 'is_epb': False}, {'building_id': '3830', 'distance_m': 226.48949297586304, 'property_type': 'Distribution Center', 'is_epb': False}, {'building_id': '3842', 'distance_m': 228.1719640707239, 'property_type': 'Manufacturing/Industrial Plant', 'is_epb': False}, {'building_id': '3843', 'distance_m': 288.7063013237553, 'property_type': 'Distribution Center', 'is_epb': False}, {'building_id': '3848', 'distance_m': 294.35455720976677, 'property_type': 'Manufacturing/Industrial Plant', 'is_epb': False}, {'building_id': '3844', 'distance_m': 325.80416137364637, 'property_type': 'Distribution Center', 'is_epb': False}, {'building_id': '3840', 'distance_m': 381.3407596690098, 'property_type': 'Manufacturing/Industrial Plant', 'is_epb': False}, {'building_id': '3836', 'distance_m': 388.4202204456496, 'property_type': 'Manufacturing/Industrial Plant', 'is_epb': False}, {'building_id': '3834', 'distance_m': 415.9921953773538, 'property_type': 'Manufacturing/Industrial Plant', 'is_epb': False}, {'building_id': '3837', 'distance_m': 457.7854592626844, 'property_type': 'Manufacturing/Industrial Plant', 'is_epb': False}]",0.0,61.0
cluster_1610,1610,Manufacturing/Industrial Plant,3,4,343523.0,28202.335209999994,858.8074999999999,181.22772121909574,295.19122847389303,1,25.0,12596632.932,0,0,4,"[{'building_id': '1611', 'distance_m': 64.19377029643374, 'property_type': 'Retail Store', 'is_epb': False}, {'building_id': '1630', 'distance_m': 184.29816488696048, 'property_type': 'Distribution Center', 'is_epb': True}, {'building_id': '5132', 'distance_m': 295.19122847389303, 'property_type': 'Self-Storage Facility', 'is_epb': False}]",0.0,61.0
cluster_3855,3855,Retail Store,5,6,677550.0,31883.326159999997,1693.875,343.6905006877435,485.84725384774765,0,0.0,1447225.3650000002,0,0,5,"[{'building_id': '3852', 'distance_m': 253.03308254382998, 'property_type': 'K-12 School', 'is_epb': False}, {'building_id': '3854', 'distance_m': 273.425722192278, 'property_type': 'Self-Storage Facility', 'is_epb': False}, {'building_id': '3849', 'distance_m': 284.73338730477997, 'property_type': 'Supermarket/Grocery Store', 'is_epb': False}, {'building_id': '3851', 'distance_m': 421.413057550082, 'property_type': 'Manufacturing/Industrial Plant', 'is_epb': False}, {'building_id': '3856', 'distance_m': 485.84725384774765, 'property_type': 'K-12 School', 'is_epb': False}]",0.0,60.0
cluster_5638,5638,Multifamily Housing,4,5,1280331.0,66444.14364,3200.8275,264.2881207125012,468.99815196048854,0,0.0,6332553.7725,0,4,3,"[{'building_id': '4898', 'distance_m': 71.39187692936598, 'property_type': 'Office', 'is_epb': False}, {'building_id': '4892', 'distance_m': 170.88695546122514, 'property_type': 'Hotel', 'is_epb': False}, {'building_id': '4895', 'distance_m': 345.8754984989252, 'property_type': 'Hotel', 'is_epb': False}, {'building_id': '4830', 'distance_m': 468.99815196048854, 'property_type': 'Hotel', 'is_epb': False}]",0.0,60.0
cluster_1763,1763,Retail Store,7,8,656299.0,28827.24572,1640.7475,233.6155700116843,360.81885366113573,0,0.0,1081968.4200000002,0,0,4,"[{'building_id': '1794', 'distance_m': 158.9653290084373, 'property_type': 'K-12 School', 'is_epb': False}, {'building_id': '1761', 'distance_m': 182.51917995557085, 'property_type': 'Office', 'is_epb': False}, {'building_id': '5517', 'distance_m': 183.41646939676613, 'property_type': 'Retail Store', 'is_epb': False}, {'building_id': '6461', 'distance_m': 241.20022881622364, 'property_type': 'Mixed Use Property', 'is_epb': False}, {'building_id': '6462', 'distance_m': 242.38354233068105, 'property_type': 'Retail Store', 'is_epb': False}, {'building_id': '1764', 'distance_m': 266.0053869129754, 'property_type': 'Retail Store', 'is_epb': False}, {'building_id': '6460', 'distance_m': 360.81885366113573, 'property_type': 'Retail Store', 'is_epb': False}]",0.0,60.0
cluster_3338,3338,Manufacturing/Industrial Plant,6,7,452700.0,20062.36211,1131.75,311.847043474936,409.37312209753884,1,14.285714285714285,2701110.7350000003,0,1,4,"[{'building_id': '3339', 'distance_m': 80.95796863417186, 'property_type': 'Non-Refrigerated Warehouse', 'is_epb': False}, {'building_id': '3343', 'distance_m': 256.1830525410347, 'property_type': 'Manufacturing/Industrial Plant', 'is_epb': False}, {'building_id': '5379', 'distance_m': 355.59150210400463, 'property_type': 'Multifamily Housing', 'is_epb': True}, {'building_id': '3383', 'distance_m': 367.50388226190444, 'property_type': 'Manufacturing/Industrial Plant', 'is_epb': False}, {'building_id': '3373', 'distance_m': 401.47273321096145, 'property_type': 'K-12 School', 'is_epb': False}, {'building_id': '3387', 'distance_m': 409.37312209753884, 'property_type': 'Manufacturing/Industrial Plant', 'is_epb': False}]",0.0,59.714285714285715
cluster_5676,5676,Multifamily Housing,4,5,692959.0,29160.54757,1732.3975,389.8939155233861,452.79262819729604,0,0.0,10645260.375,0,2,4,"[{'building_id': '1119', 'distance_m': 297.55262382170105, 'property_type': 'Office', 'is_epb': False}, {'building_id': '6315', 'distance_m': 360.0178973443085, 'property_type': 'Office', 'is_epb': False}, {'building_id': '1120', 'distance_m': 449.2125127302389, 'property_type': 'Hotel', 'is_epb': False}, {'building_id': '1122', 'distance_m': 452.79262819729604, 'property_type': 'Data Center', 'is_epb': False}]",0.2,59.0
cluster_6114,6114,Manufacturing/Industrial Plant,3,4,376897.0,18815.359779999995,942.2425,431.29692538184923,471.71445794988455,1,25.0,2870004.0449999995,0,2,3,"[{'building_id': '1925', 'distance_m': 373.33933082994355, 'property_type': 'Residential Care Facility', 'is_epb': True}, {'building_id': '6349', 'distance_m': 448.8369873657197, 'property_type': 'Multifamily Housing', 'is_epb': False}, {'building_id': '6271', 'distance_m': 471.71445794988455, 'property_type': 'Multifamily Housing', 'is_epb': False}]",0.0,59.0
cluster_1366,1366,Refrigerated Warehouse,3,4,1936593.0,77300.89024000001,4841.4825,123.2639311410051,179.05852891529176,0,0.0,3982486.5,0,0,3,"[{'building_id': '1377', 'distance_m': 66.7972566636999, 'property_type': 'Manufacturing/Industrial Plant', 'is_epb': False}, {'building_id': '1375', 'distance_m': 123.93600784402368, 'property_type': 'Distribution Center', 'is_epb': False}, {'building_id': '1363', 'distance_m': 179.05852891529176, 'property_type': 'Refrigerated Warehouse', 'is_epb': False}]",0.0,59.0
cluster_5689,5689,Other - Utility,3,4,294211.0,16022.35019,735.5275,225.1049078885068,381.56523127137103,1,25.0,6255633.375000001,0,2,3,"[{'building_id': '5205', 'distance_m': 73.74931231453519, 'property_type': 'Multifamily Housing', 'is_epb': False}, {'building_id': '1809', 'distance_m': 220.00018007961413, 'property_type': 'Residential Care Facility', 'is_epb': False}, {'building_id': '2807', 'distance_m': 381.56523127137103, 'property_type': 'Multifamily Housing', 'is_epb': True}]",0.0,59.0
cluster_1166,1166,Distribution Center,7,8,910217.0,27074.99382,2275.5425,349.1426362003902,470.6853528033276,0,0.0,2662993.4508000007,0,0,3,"[{'building_id': '1243', 'distance_m': 228.29220769321105, 'property_type': 'Non-Refrigerated Warehouse', 'is_epb': False}, {'building_id': '1163', 'distance_m': 243.82662322662003, 'property_type': 'Distribution Center', 'is_epb': False}, {'building_id': '1244', 'distance_m': 291.4144315788248, 'property_type': 'Non-Refrigerated Warehouse', 'is_epb': False}, {'building_id': '1165', 'distance_m': 364.9437518362551, 'property_type': 'Distribution Center', 'is_epb': False}, {'building_id': '1236', 'distance_m': 408.8411952368978, 'property_type': 'Distribution Center', 'is_epb': False}, {'building_id': '1248', 'distance_m': 435.99489102759486, 'property_type': 'Manufacturing/Industrial Plant', 'is_epb': False}, {'building_id': '1245', 'distance_m': 470.6853528033276, 'property_type': 'Non-Refrigerated Warehouse', 'is_epb': False}]",0.0,58.0
cluster_1521,1521,Vehicle Dealership,5,6,969371.0,47346.60685999999,2423.4275,373.35465874359596,452.9871276397603,0,0.0,4213797.429599999,0,3,4,"[{'building_id': '1515', 'distance_m': 138.9331558619526, 'property_type': 'Distribution Center', 'is_epb': False}, {'building_id': '1544', 'distance_m': 403.4129048650146, 'property_type': 'Hotel', 'is_epb': False}, {'building_id': '1524', 'distance_m': 434.79145933686556, 'property_type': 'Urgent Care/Clinic/Other Outpatient', 'is_epb': False}, {'building_id': '1541', 'distance_m': 436.64864601438705, 'property_type': 'Hotel', 'is_epb': False}, {'building_id': '1525', 'distance_m': 452.9871276397603, 'property_type': 'Hotel', 'is_epb': False}]",0.0,58.0
cluster_1844,1844,Manufacturing/Industrial Plant,8,9,369051.0,72343.25413,922.6275,273.3989341308959,490.54756494112434,0,0.0,39242840.693399996,0,0,6,"[{'building_id': '1855', 'distance_m': 97.37871076778251, 'property_type': 'Other - Entertainment/Public Assembly', 'is_epb': False}, {'building_id': '1860', 'distance_m': 159.17455125815073, 'property_type': 'Refrigerated Warehouse', 'is_epb': False}, {'building_id': '1845', 'distance_m': 189.05559555908692, 'property_type': 'Mixed Use Property', 'is_epb': False}, {'building_id': '1862', 'distance_m': 257.6906482276522, 'property_type': 'Manufacturing/Industrial Plant', 'is_epb': False}, {'building_id': '1847', 'distance_m': 294.29451326614134, 'property_type': 'Manufacturing/Industrial Plant', 'is_epb': False}, {'building_id': '1861', 'distance_m': 297.19573793076853, 'property_type': 'Non-Refrigerated Warehouse', 'is_epb': False}, {'building_id': '1852', 'distance_m': 401.85415109646055, 'property_type': 'Repair Services (Vehicle, Shoe, Locksmith, etc.)', 'is_epb': False}, {'building_id': '1846', 'distance_m': 490.54756494112434, 'property_type': 'Manufacturing/Industrial Plant', 'is_epb': False}]",0.0,58.0
cluster_1795,1795,Hotel,5,6,839243.0,54187.26824,2098.1075,250.20165216648041,411.355006050284,0,0.0,9954901.1316,0,4,4,"[{'building_id': '5383', 'distance_m': 17.563082059605716, 'property_type': 'Office', 'is_epb': False}, {'building_id': '1796', 'distance_m': 219.37727376745744, 'property_type': 'Hotel', 'is_epb': False}, {'building_id': '6347', 'distance_m': 245.18559611447097, 'property_type': 'Self-Storage Facility', 'is_epb': False}, {'building_id': '1798', 'distance_m': 357.5273028405841, 'property_type': 'Hotel', 'is_epb': False}, {'building_id': '1797', 'distance_m': 411.355006050284, 'property_type': 'Multifamily Housing', 'is_epb': False}]",0.0,58.0
cluster_5590,5590,Strip Mall,5,6,520668.0,20854.07744,1301.67,204.70676481172382,339.375858866003,0,0.0,1542027.2850000001,0,0,4,"[{'building_id': '5481', 'distance_m': 71.30256637029954, 'property_type': 'Strip Mall', 'is_epb': False}, {'building_id': '3531', 'distance_m': 142.93386989123337, 'property_type': 'Strip Mall', 'is_epb': False}, {'building_id': '3540', 'distance_m': 223.49217748640552, 'property_type': 'Self-Storage Facility', 'is_epb': False}, {'building_id': '3532', 'distance_m': 246.4293514446777, 'property_type': 'LABORATORY', 'is_epb': False}, {'building_id': '3541', 'distance_m': 339.375858866003, 'property_type': 'Mixed Use Property', 'is_epb': False}]",0.0,58.0
cluster_1727,1727,Distribution Center,8,9,430884.0,15965.567309999999,1077.21,327.20185748127574,480.25196160766563,0,0.0,2007239.2175999999,0,1,6,"[{'building_id': '1721', 'distance_m': 146.46496401826062, 'property_type': 'Non-Refrigerated Warehouse', 'is_epb': False}, {'building_id': '1718', 'distance_m': 261.94909553266365, 'property_type': 'Hotel', 'is_epb': False}, {'building_id': '1714', 'distance_m': 313.6201551198858, 'property_type': 'Distribution Center', 'is_epb': False}, {'building_id': '1726', 'distance_m': 324.3357315222209, 'property_type': 'Other', 'is_epb': False}, {'building_id': '1719', 'distance_m': 325.84463088787686, 'property_type': 'Repair Services (Vehicle, Shoe, Locksmith, etc.)', 'is_epb': False}, {'building_id': '1715', 'distance_m': 370.3222899564914, 'property_type': 'Distribution Center', 'is_epb': False}, {'building_id': '1725', 'distance_m': 394.8260312051414, 'property_type': 'Distribution Center', 'is_epb': False}, {'building_id': '1720', 'distance_m': 480.25196160766563, 'property_type': 'Office', 'is_epb': False}]",0.0,58.0
cluster_6103,6103,Medical Office,4,5,1363674.0,184572.49811000002,3409.1850000000004,180.3935786810767,334.16805888406833,0,0.0,31072399.04880001,0,0,2,"[{'building_id': '2769', 'distance_m': 92.30795389102033, 'property_type': 'Medical Office', 'is_epb': False}, {'building_id': '6104', 'distance_m': 146.79875612321635, 'property_type': 'Medical Office', 'is_epb': False}, {'building_id': '5241', 'distance_m': 148.29954582600183, 'property_type': 'Hospital (General Medical & Surgical)', 'is_epb': False}, {'building_id': '2770', 'distance_m': 334.16805888406833, 'property_type': 'Medical Office', 'is_epb': False}]",0.0,58.0
cluster_2331,2331,Multifamily Housing,6,7,437397.0,22351.69713,1093.4925,292.00982297820383,391.47273351338254,1,14.285714285714285,2844581.3549999995,0,4,3,"[{'building_id': '5841', 'distance_m': 208.70172705977097, 'property_type': 'Multifamily Housing', 'is_epb': False}, {'building_id': '6281', 'distance_m': 244.94637806540402, 'property_type': 'Multifamily Housing', 'is_epb': False}, {'building_id': '5840', 'distance_m': 251.03731948244874, 'property_type': 'Multifamily Housing', 'is_epb': False}, {'building_id': '1972', 'distance_m': 300.5911615356612, 'property_type': 'Senior Living Community', 'is_epb': False}, {'building_id': '1973', 'distance_m': 355.30961821255556, 'property_type': 'Senior Living Community', 'is_epb': False}, {'building_id': '2339', 'distance_m': 391.47273351338254, 'property_type': 'Supermarket/Grocery Store', 'is_epb': False}]",0.0,57.714285714285715
cluster_1329,1329,Manufacturing/Industrial Plant,6,7,794434.0,57866.80795,1986.085,297.2962460204528,444.17253268435076,0,0.0,23086546.68,0,0,3,"[{'building_id': '1326', 'distance_m': 148.597395449311, 'property_type': 'Manufacturing/Industrial Plant', 'is_epb': False}, {'building_id': '1327', 'distance_m': 199.55011917288044, 'property_type': 'Distribution Center', 'is_epb': False}, {'building_id': '1328', 'distance_m': 232.43150489662187, 'property_type': 'Non-Refrigerated Warehouse', 'is_epb': False}, {'building_id': '1351', 'distance_m': 345.4812085572146, 'property_type': 'Distribution Center', 'is_epb': False}, {'building_id': '1343', 'distance_m': 413.5447153623383, 'property_type': 'Distribution Center', 'is_epb': False}, {'building_id': '1362', 'distance_m': 444.17253268435076, 'property_type': 'Manufacturing/Industrial Plant', 'is_epb': False}]",0.0,57.0
cluster_4332,4332,K-12 School,4,5,588445.0,19630.705149999998,1471.1125,300.070833235496,453.6950207153742,0,0.0,1246171.5750000002,0,0,4,"[{'building_id': '4330', 'distance_m': 175.6720408664035, 'property_type': 'Worship Facility', 'is_epb': False}, {'building_id': '4331', 'distance_m': 273.57768245322626, 'property_type': 'Self-Storage Facility', 'is_epb': False}, {'building_id': '4337', 'distance_m': 297.3385889069803, 'property_type': 'Residential Care Facility', 'is_epb': False}, {'building_id': '4374', 'distance_m': 453.6950207153742, 'property_type': 'Self-Storage Facility', 'is_epb': False}]",0.0,57.0
cluster_3175,3175,Manufacturing/Industrial Plant,4,5,708364.0,22161.16721,1770.91,324.7705425790697,487.69679886254437,0,0.0,6085728.837,0,0,4,"[{'building_id': '3169', 'distance_m': 203.17837713752888, 'property_type': 'Manufacturing/Industrial', 'is_epb': False}, {'building_id': '3178', 'distance_m': 301.2166051333981, 'property_type': 'Office', 'is_epb': False}, {'building_id': '3168', 'distance_m': 306.99038918280723, 'property_type': 'Non-Refrigerated Warehouse', 'is_epb': False}, {'building_id': '3166', 'distance_m': 487.69679886254437, 'property_type': 'Office', 'is_epb': False}]",0.0,57.0
